cat,area,perimeter,compact,opt_blue_min,opt_blue_max,opt_blue_range,opt_blue_mean,opt_blue_stddev,opt_blue_sum,opt_blue_median,opt_green_min,opt_green_max,opt_green_range,opt_green_mean,opt_green_stddev,opt_green_sum,opt_green_median,opt_nir_min,opt_nir_max,opt_nir_range,opt_nir_mean,opt_nir_stddev,opt_nir_sum,opt_nir_median,opt_red_min,opt_red_max,opt_red_range,opt_red_mean,opt_red_stddev,opt_red_sum,opt_red_median,NDVI_min,NDVI_max,NDVI_range,NDVI_mean,NDVI_stddev,NDVI_sum,NDVI_median,Brightness_min,Brightness_max,Brightness_range,Brightness_mean,Brightness_stddev,Brightness_sum,Brightness_median,nDSM_min,nDSM_max,nDSM_range,nDSM_mean,nDSM_stddev,nDSM_sum,nDSM_median
12654292.0,1249.49999998,889.0,7.09461281006,212.0,377.0,165.0,295.163865546,14.2064664255,1475229.0,295.0,265.0,554.0,289.0,414.085234094,25.2999915787,2069598.0,413.0,457.0,987.0,530.0,769.649259704,47.465562488,3846707.0,771.0,202.0,741.0,539.0,497.510804322,43.3797660777,2486559.0,497.0,0.0835913345218,0.396113604307,0.312522269785,0.215443766853,0.032926020967,1076.78794673,0.214798,684.0,1666.0,982.0,1206.75990396,80.6997804134,6031386.0,1204.0,-0.184417724609,1.22909545898,1.41351318359,0.0642433731305,0.165724559095,321.088378906,0.0
12575797.0,1105.49999996,477.0,4.04700809959,197.0,302.0,105.0,253.107869742,8.80518773803,1119243.0,253.0,239.0,450.0,211.0,364.788331072,15.755552085,1613094.0,365.0,723.0,1195.0,472.0,1017.1840796,49.5718442558,4497988.0,1021.0,139.0,455.0,316.0,318.955676165,24.4303684371,1410422.0,318.0,0.396551728249,0.695509314537,0.298957586288,0.522522245763,0.0310778054878,2310.59337077,0.524053,576.0,1197.0,621.0,936.851876979,46.4157318936,4142759.0,937.0,-0.0797119140625,3.27233886719,3.35205078125,0.129758354335,0.313293193373,573.791442871,0.0
12554670.0,548.749999968,354.0,4.26295809364,199.0,374.0,175.0,275.072437358,22.3421466785,603784.0,274.0,233.0,538.0,305.0,380.752164009,42.3635807466,835751.0,382.0,550.0,1106.0,556.0,851.887015945,89.1850268339,1869892.0,870.0,191.0,657.0,466.0,415.6,66.4752845982,912242.0,408.0,0.222222223878,0.529556632042,0.307334408164,0.346686021091,0.0421749941573,760.975816295,0.348579,623.0,1550.0,927.0,1071.42460137,128.506072238,2351777.0,1066.0,-0.156280517578,1.19384765625,1.35012817383,0.0526076888169,0.159775694531,115.473876953,0.0
12541165.0,21.2500000005,30.0,1.83584856981,283.0,484.0,201.0,349.588235294,32.1380456661,29715.0,347.0,336.0,661.0,325.0,418.352941176,47.454673329,35560.0,417.0,202.0,629.0,427.0,344.635294118,84.3636173406,29294.0,317.0,124.0,615.0,491.0,278.858823529,72.1767687802,23703.0,267.0,-0.0294627379626,0.291028439999,0.320491177961,0.106660535571,0.0707254026095,9.06614552357,0.104796,826.0,1760.0,934.0,1046.8,137.80581393,88978.0,1018.0,0.525573730469,1.31860351562,0.793029785156,0.759758085363,0.17810142377,64.5794372559,0.666382
12527959.0,2.75,9.0,1.53098603939,214.0,249.0,35.0,231.090909091,11.2124488077,2542.0,228.0,272.0,327.0,55.0,298.181818182,18.8043427374,3280.0,296.0,410.0,536.0,126.0,467.818181818,37.64382886,5146.0,463.0,221.0,318.0,97.0,266.363636364,32.0943855959,2930.0,262.0,0.199481859803,0.331334322691,0.131852462888,0.275769584558,0.0390770184886,3.03346543014,0.277778,709.0,888.0,179.0,795.636363636,61.6253677507,8752.0,788.0,3.46545410156,3.47952270508,0.0140686035156,3.47283935547,0.00399308783669,38.2012329102,3.47278
12606445.0,2721.24999996,1554.0,8.40353206313,213.0,394.0,181.0,333.098208544,15.0437793677,3625774.0,334.0,279.0,610.0,331.0,491.008911346,27.4822498954,5344632.0,492.0,480.0,1035.0,555.0,846.800551217,47.3820892228,9217424.0,849.0,231.0,814.0,583.0,640.815525953,47.6667284682,6975277.0,645.0,0.0618618614972,0.367123275995,0.305261414498,0.13904191933,0.0201460662241,1513.4712919,0.135691,723.0,1810.0,1087.0,1464.92264584,88.0300919798,15945683.0,1471.0,-0.165649414062,1.02734375,1.19299316406,0.052809100311,0.111072253223,574.827056885,0.0
12517603.0,27.4999999991,26.0,1.39862751903,320.0,398.0,78.0,372.854545455,15.9070232423,41014.0,375.5,459.0,605.0,146.0,556.890909091,30.898468763,61258.0,567.0,557.0,731.0,174.0,663.718181818,31.2422010103,73009.0,666.0,522.0,726.0,204.0,651.418181818,39.3352448525,71656.0,661.0,-0.0515151508152,0.0805316641927,0.132046815008,0.00974063110982,0.0207612445228,1.07146942208,0.00706629,1319.0,1725.0,406.0,1581.16363636,82.2242529221,173928.0,1603.0,2.11480712891,2.99475097656,0.879943847656,2.36485290527,0.209315718935,260.13381958,2.33492
12499479.0,11.0,14.0,1.19076691953,334.0,437.0,103.0,371.181818182,23.2997002783,16332.0,371.5,608.0,832.0,224.0,755.272727273,53.5071633422,33232.0,765.0,942.0,1281.0,339.0,1142.43181818,82.4895028383,50267.0,1156.5,826.0,1179.0,353.0,1031.90909091,83.4189367486,45404.0,1040.0,0.035849057138,0.0682178735733,0.0323688164353,0.0511724963276,0.00784677078133,2.25158983842,0.0500711,1778.0,2441.0,663.0,2158.36363636,153.773459542,94968.0,2173.5,-3.0517578125e-05,0.00100708007812,0.00103759765625,2.35817649148e-05,0.000150191988307,0.00103759765625,0.0
12480252.0,423.749999999,242.0,3.31631349637,216.0,297.0,81.0,244.912684366,9.83195312406,415127.0,244.0,286.0,425.0,139.0,342.064896755,16.7185774712,579800.0,342.0,736.0,1134.0,398.0,890.312094395,45.3527758633,1509079.0,888.0,230.0,464.0,234.0,314.293215339,27.4487376541,532727.0,313.0,0.354793548584,0.575809180737,0.221015632153,0.478626104829,0.0283325964405,811.271247685,0.478469,736.0,1186.0,450.0,901.27079646,52.7576342079,1527654.0,900.0,-0.165802001953,3.90179443359,4.06759643555,0.0825264269623,0.307923816241,139.882293701,0.0
12397246.0,2133.00000002,868.0,5.30175146964,244.0,326.0,82.0,297.401781528,7.32542321213,2537432.0,298.0,327.0,487.0,160.0,451.890881388,13.7276238702,3855533.0,454.0,305.0,682.0,377.0,428.774144398,34.1022011577,3658301.0,424.0,308.0,526.0,218.0,468.29899203,20.7079525892,3995527.0,471.0,-0.212841853499,0.231046929955,0.443888783455,-0.0449936451164,0.0494427949026,-383.885780134,-0.0536692,917.0,1319.0,402.0,1217.59165495,38.077830278,10388492.0,1222.0,-0.238311767578,3.72125244141,3.95956420898,0.246921337215,0.500829535701,2106.73284912,0.0
12465448.0,60.2500000005,34.0,1.23564995988,343.0,408.0,65.0,370.360995851,13.4370506176,89257.0,369.0,483.0,599.0,116.0,541.746887967,25.4719404782,130561.0,546.0,549.0,822.0,273.0,645.452282158,55.2876934842,155554.0,636.0,552.0,765.0,213.0,626.809128631,44.6780655716,151061.0,628.0,-0.0354302227497,0.0700280144811,0.105458237231,0.014116024376,0.0232079445973,3.40196187462,0.00834725,1397.0,1737.0,340.0,1538.91701245,77.5900585092,370879.0,1551.0,-0.0406494140625,1.31646728516,1.35711669922,0.368549647668,0.169158949035,88.8204650879,0.322266
12462992.0,18.2499999998,19.0,1.2546345258,276.0,401.0,125.0,352.589041096,34.4482282251,25739.0,363.0,305.0,432.0,127.0,390.589041096,29.5003299802,28513.0,395.0,206.0,423.0,217.0,279.232876712,42.3580693895,20384.0,272.0,175.0,362.0,187.0,252.780821918,39.9634238853,18453.0,247.0,-0.0700854733586,0.164241164923,0.234326638281,0.0503378710741,0.054051723821,3.67466458841,0.0519031,757.0,1111.0,354.0,995.95890411,83.9000446318,72705.0,1014.0,-0.069580078125,0.436737060547,0.506317138672,0.108818158711,0.122376708205,7.94372558594,0.0985718
12449246.0,747.749999991,400.0,4.1264524829,197.0,364.0,167.0,261.59779338,20.6677004851,782439.0,258.0,273.0,558.0,285.0,375.808759612,35.0456578084,1124044.0,371.0,541.0,1231.0,690.0,941.151454363,86.6371906601,2814984.0,932.0,189.0,699.0,510.0,368.454697426,68.1392059782,1102048.0,357.0,0.207569479942,0.686307072639,0.478737592697,0.438302016635,0.0818011192169,1310.96133175,0.441331,675.0,1602.0,927.0,1005.86125042,117.459866623,3008531.0,986.0,-0.089111328125,1.47473144531,1.56384277344,0.0992622643321,0.187644508758,296.893432617,0.0
12422461.0,554.499999958,419.0,5.0194752335,244.0,357.0,113.0,283.860234445,9.75485527252,629602.0,284.0,334.0,503.0,169.0,378.416140667,15.5469982108,839327.0,378.0,423.0,634.0,211.0,510.576645627,25.6471115887,1132459.0,507.0,319.0,561.0,242.0,392.370153291,26.9700858243,870277.0,390.0,0.0610878653824,0.199563801289,0.138475935906,0.131418860906,0.0162708718927,291.48703349,0.131281,936.0,1421.0,485.0,1054.6465284,49.5527830096,2339206.0,1054.0,-0.152374267578,2.15194702148,2.30432128906,0.214487060327,0.327220218573,475.732299805,0.00149536
12410882.0,106.25,136.0,3.72194119334,234.0,415.0,181.0,292.985882353,24.1812720579,124519.0,289.0,326.0,640.0,314.0,418.016470588,37.0644870369,177657.0,412.0,593.0,1196.0,603.0,864.432941176,69.2694370908,367384.0,854.0,353.0,816.0,463.0,472.675294118,51.753105973,200887.0,465.0,0.165021151304,0.420722126961,0.255700975657,0.293729116741,0.0316191115514,124.834874615,0.296233,929.0,1871.0,942.0,1183.67764706,109.086849778,503063.0,1165.0,-0.0273132324219,1.12380981445,1.15112304688,0.141070556641,0.238577725378,59.9549865723,0.000518799
12437529.0,122.750000003,61.0,1.55315268786,194.0,474.0,280.0,274.676171079,22.8579921002,134866.0,271.0,244.0,742.0,498.0,367.189409369,41.9414630608,180290.0,358.0,582.0,1176.0,594.0,1074.99389002,85.9907751135,527822.0,1110.0,406.0,917.0,511.0,793.894093686,74.2492155783,389802.0,814.0,0.00542299356312,0.319805204868,0.314382211305,0.151011356153,0.0365484668243,74.1465758709,0.154286,850.0,2021.0,1171.0,1435.75967413,106.125522666,704958.0,1449.0,4.16714477539,6.63824462891,2.47109985352,5.39474866444,0.618838347761,2648.82159424,5.43481
12453555.0,2404.24999997,1585.0,9.11873347454,206.0,305.0,99.0,244.038785484,8.53366211565,2346921.0,244.0,265.0,432.0,167.0,342.885827181,16.4731455751,3297533.0,344.0,770.0,1202.0,432.0,986.900696683,62.2061031453,9491024.0,982.0,173.0,445.0,272.0,281.119787876,24.4668086905,2703529.0,281.0,0.425503343344,0.701754391193,0.27625104785,0.55624874214,0.0347341465306,5349.44415316,0.555386,644.0,1182.0,538.0,868.044400541,47.0079208556,8347983.0,869.0,-0.0508117675781,1.73748779297,1.78829956055,0.381402766864,0.296466073225,3667.95040894,0.348602
12422261.0,19.5,22.0,1.40540159838,392.0,581.0,189.0,493.307692308,32.6116652451,38478.0,494.0,498.0,681.0,183.0,576.205128205,43.6390671169,44944.0,568.5,214.0,454.0,240.0,300.884615385,55.4635432975,23469.0,288.5,239.0,479.0,240.0,334.564102564,63.1188520222,26096.0,326.0,-0.185074627399,0.0538573525846,0.238931979984,-0.0522607778115,0.0570208722993,-4.0763406693,-0.0510131,1205.0,1691.0,486.0,1404.07692308,117.713338158,109518.0,1373.5,-0.0054931640625,2.67105102539,2.67654418945,0.120589036208,0.519826661933,9.40594482422,0.0
12370009.0,238.75,141.0,2.57420121239,205.0,284.0,79.0,249.908900524,10.7959210033,238663.0,250.0,251.0,402.0,151.0,350.937172775,22.2385032446,335145.0,355.0,691.0,1218.0,527.0,1015.6104712,72.348495574,969908.0,1016.0,173.0,405.0,232.0,306.969633508,31.5811946061,293156.0,310.0,0.370139956474,0.692044496536,0.321904540062,0.535768296144,0.0385028701103,511.658722818,0.533719,632.0,1081.0,449.0,907.815706806,62.2410914957,866964.0,916.0,-0.032958984375,1.36834716797,1.40130615234,0.271273276444,0.273518816538,259.065979004,0.28714
12377913.0,716.499999997,463.0,4.87941729986,167.0,343.0,176.0,259.606769016,20.7337811801,744033.0,259.0,238.0,475.0,237.0,365.732030705,35.6719282044,1048188.0,368.0,397.0,1076.0,679.0,817.814724355,92.1382396477,2343857.0,834.0,192.0,579.0,387.0,370.175157013,61.6582098904,1060922.0,369.0,0.208271786571,0.540653824806,0.332382038236,0.378512333426,0.0564306466708,1084.8163476,0.38152,629.0,1365.0,736.0,995.513956734,114.31807578,2853143.0,997.0,-0.162536621094,3.00534057617,3.16787719727,0.220394573757,0.553879701119,631.650848389,0.0
12358591.0,2.5,7.0,1.24888688131,188.0,223.0,35.0,203.8,10.9068785635,2038.0,201.5,234.0,291.0,57.0,259.3,18.385048273,2593.0,258.0,647.0,829.0,182.0,767.6,53.3651571721,7676.0,774.5,154.0,228.0,74.0,179.3,27.3570831779,1793.0,169.5,0.561959683895,0.678278684616,0.116319000721,0.622270941734,0.0396929725953,6.22270941734,0.640847,576.0,742.0,166.0,642.4,55.9110007065,6424.0,627.0,-0.0015869140625,0.0,0.0015869140625,-0.00015869140625,0.00047607421875,-0.0015869140625,0.0
12363974.0,690.000000031,639.0,6.86232655415,207.0,327.0,120.0,269.14384058,14.2441940281,742837.0,268.0,249.0,483.0,234.0,375.834057971,25.9107582054,1037302.0,375.0,498.0,1138.0,640.0,826.239492754,71.0402791831,2280421.0,829.0,205.0,557.0,352.0,393.591304348,46.4343037211,1086312.0,390.0,0.198594018817,0.520532727242,0.321938708425,0.355043646445,0.050965270165,979.920464188,0.353596,677.0,1350.0,673.0,1038.5692029,83.8921209923,2866451.0,1032.0,-0.240661621094,1.46530151367,1.70596313477,0.073066501341,0.168381021853,201.663543701,0.0
12354864.0,604.999999978,492.0,5.64264182208,253.0,408.0,155.0,346.263636364,15.6298057072,837958.0,346.0,360.0,617.0,257.0,530.618595041,27.8925251637,1284097.0,530.0,682.0,1030.0,348.0,883.397107438,47.3336206573,2137821.0,887.0,380.0,759.0,379.0,632.241322314,41.8761903384,1530024.0,632.0,0.0928419530392,0.284369111061,0.191527158022,0.166013302023,0.0205749791391,401.752190895,0.165829,993.0,1774.0,781.0,1509.12355372,83.2658345139,3652079.0,1507.0,-0.0910034179688,0.855926513672,0.946929931641,0.0577546048755,0.108378760643,139.766143799,0.0
12341192.0,8.00000000047,14.0,1.39629798136,173.0,259.0,86.0,219375.0,26.9950805704,7020.0,225.5,218.0,359.0,141.0,296.34375,39.5202553881,9483.0,313.0,547.0,936.0,389.0,756.3125,103.606357642,24202.0,768.0,160.0,335.0,175.0,253.0,52.9274267275,8096.0,262.5,0.385729044676,0.610451281071,0.224722236395,0.501669283025,0.0574511375848,16.0534170568,0.490948,560.0,951.0,391.0,768.71875,118.341728264,24599.0,801.5,-0.00238037109375,3.88339233398,3.88577270508,2.70080852509,1.69128013227,86.4258728027,3.69482
12355361.0,12853.9999994,7720.0,19.2084897656,192.0,729.0,537.0,311.110471449,19.9779589738,15996056.0,310.0,239.0,1045.0,806.0,457.406391007,33.6817440945,23518007.0,456.0,454.0,1502.0,1048.0,794.784736269,65.8108036485,40864652.0,797.0,288.0,1753.0,1465.0,632.222498833,56.8981936318,32506352.0,637.0,-0.0771121382713,0.31225296855,0.389365106821,0.114192233439,0.0254528426104,5871.30787451,0.111567,728.0,3527.0,2799.0,1400.73936129,100.433707863,72020415.0,1404.0,-0.371887207031,6.56369018555,6.93557739258,0.336154467065,0.808655306133,17283.7180786,0.0
12330232.0,5.99999999977,19.0,2.18812961336,479.0,574.0,95.0,527375.0,24.5455571336,12657.0,526.0,515.0,584.0,69.0,551.583333333,20.7904558766,13238.0,555.5,188.0,311.0,123.0,240.083333333,33.4339107627,5762.0,228.0,214.0,345.0,131.0,290.416666667,34.7106091691,6970.0,296.5,-0.188640967011,0.0,0.188640967011,-0.0955486897534,0.0497788805907,-2.29316855408,-0.0861489,1237.0,1451.0,214.0,1369375.0,61.0872412347,32865.0,1390.0,0.514312744141,0.679473876953,0.165161132812,0.603346506755,0.0502782224276,14.4803161621,0.597015
12354075.0,1525.50000002,607.0,4.38407174844,191.0,290.0,99.0,239.983775811,8.50541495444,1464381.0,240.0,234.0,415.0,181.0,333.640773517,15.6135135455,2035876.0,333.0,710.0,1219.0,509.0,899.47181252,56.1085165221,5488577.0,897.0,154.0,409.0,255.0,279.243854474,21.3570999946,1703946.0,279.0,0.380909889936,0.673091769218,0.292181879282,0.525702661044,0.034595427773,3207.83763769,0.528427,583.0,1110.0,527.0,852.868403802,43.1769307589,5204203.0,852.0,-0.124267578125,2.03311157227,2.15737915039,0.567184073149,0.430485855944,3460.95721436,0.567139
12297816.0,402.250000003,326.0,4.58526712637,224.0,362.0,138.0,301.144810441,10.4510239942,484542.0,302.0,316.0,514.0,198.0,435.619018024,14.3470146413,700911.0,437.0,576.0,826.0,250.0,702.755748912,38.240001389,1130734.0,697.0,391.0,721.0,330.0,550.341827222,34.7313582177,885500.0,551.0,0.0678733065724,0.228070169687,0.160196863115,0.121855229093,0.0183303333351,196.065063611,0.118644,931.0,1584.0,653.0,1287.10565569,49.3065148262,2070953.0,1288.0,-0.0609741210938,2.53591918945,2.59689331055,0.675196977785,0.467017156386,1086.39193726,0.562927
12308311.0,6.49999999977,18.0,1.99164025103,185.0,253.0,68.0,223.846153846,16.7186959091,5820.0,226.5,257.0,315.0,58.0,280.576923077,15.7386664398,7295.0,275.0,373.0,614.0,241.0,467.423076923,68.9035965774,12153.0,450.0,214.0,291.0,77.0,239.692307692,20.5328427924,6232.0,232.5,0.203225806355,0.443914085627,0.240688279271,0.317635615858,0.0598095424533,8.2585260123,0.307095,667.0,859.0,192.0,744.115384615,45.6418557257,19347.0,735.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12317409.0,764.000000003,416.0,4.24562585434,185.0,336.0,151.0,244.005890052,14.1728287669,745682.0,246.0,202.0,495.0,293.0,324.090314136,27.3988326729,990420.0,328.0,525.0,1252.0,727.0,950.301701571,99.1097642193,2904122.0,958.0,128.0,550.0,422.0,278.196335079,39.512002778,850168.0,281.0,0.348484843969,0.694552540779,0.34606769681,0.546783645584,0.0522695348788,1670.9708209,0.548285,521.0,1381.0,860.0,846.292539267,78.077623792,2586270.0,855.0,-0.290649414062,2.23391723633,2.52456665039,0.605102559035,0.553376719269,1849.19342041,0.525574
12295263.0,39.75,36.0,1.61075319796,213.0,298.0,85.0,256.955974843,24.2957008677,40856.0,258.0,275.0,443.0,168.0,345.540880503,46.8159439242,54941.0,343.0,451.0,760.0,309.0,606.874213836,80.3988283449,96493.0,603.0,256.0,571.0,315.0,386.993710692,87.0745720203,61532.0,370.0,0.132567048073,0.354758948088,0.222191900015,0.228320967757,0.0526921185577,36.3030338734,0.225653,760.0,1301.0,541.0,989.490566038,156.495458488,157329.0,971.0,-3.0517578125e-05,0.428985595703,0.429016113281,0.119203771435,0.109516170143,18.9533996582,0.0830994
12324206.0,663.250000014,625.0,6.84599308297,260.0,501.0,241.0,354.402563136,23.6852878784,940230.0,354.0,388.0,742.0,354.0,566.340746325,40.2755116141,1502502.0,569.0,674.0,1192.0,518.0,1016.20731248,71.5284269405,2695998.0,1027.0,458.0,918.0,460.0,757.97663023,61.151066244,2010912.0,765.0,-0.0577149577439,0.284375011921,0.342089969665,0.145866032475,0.0265099582745,386.982584155,0.144557,1140.0,2117.0,977.0,1678.71993969,113.493500091,4453644.0,1692.0,-0.415008544922,5.36636352539,5.78137207031,0.102455860976,0.271464102773,271.81539917,0.0
12278448.0,207.499999997,115.0,2.25208022842,279.0,492.0,213.0,372.904819277,26.1403874549,309511.0,370.0,393.0,775.0,382.0,575.419277108,48.0175682153,477598.0,570.0,557.0,1154.0,597.0,821.912048193,94.1983333155,682187.0,816.0,454.0,1037.0,583.0,737.544578313,80.5091018622,612162.0,733.0,-0.0467432960868,0.212121218443,0.25886451453,0.053765954362,0.0307034193513,44.6257421205,0.0548615,1146.0,2285.0,1139.0,1685.8686747,146.655742643,1399271.0,1673.0,0.0737915039062,5.26947021484,5.19567871094,3.92007402167,1.23710092213,3253.66143799,4.47429
12228314.0,445.5,275.0,3.6753940475,220.0,326.0,106.0,257.128507295,10.4907519486,458203.0,256.0,299.0,484.0,185.0,349.580808081,18.1572484102,622953.0,348.0,685.0,1041.0,356.0,808.164421998,48.1444750083,1440149.0,807.0,256.0,570.0,314.0,338.960718294,32.2500511165,604028.0,337.5,0.248908296227,0.54121863842,0.292310342193,0.409213693714,0.0429200910403,729.218802199,0.410845,801.0,1380.0,579.0,945.67003367,58.1380472355,1685184.0,942.0,-0.254730224609,1.23303222656,1.48776245117,0.0745264774755,0.194624358073,132.806182861,0.0
12238927.0,42.0,50.0,2.17640856888,191.0,273.0,82.0,226.988095238,16.9526610129,38134.0,229.0,209.0,380.0,171.0,267.279761905,30.7648387726,44903.0,267.0,471.0,698.0,227.0,562.678571429,44.2432832444,94530.0,556.0,206.0,393.0,187.0,281.636904762,36.0531065954,47315.0,280.0,0.224256291986,0.445623338223,0.221367046237,0.334286847994,0.0477170792618,56.1601904631,0.325078,666.0,1010.0,344.0,775.904761905,66.6707651801,130352.0,762.5,-0.00473022460938,1.10595703125,1.11068725586,0.594605218797,0.448431581858,99.8936767578,0.699188
12216439.0,136.749999999,169.0,4.07678778525,206.0,335.0,129.0,277.296160878,18.5331375699,151681.0,279.0,258.0,475.0,217.0,389.811700183,31.3204702358,213227.0,394.0,468.0,1055.0,587.0,836.742230347,92.8209600778,457698.0,856.0,213.0,575.0,362.0,419.956124314,51.766932105,229716.0,421.0,0.189720332623,0.44777327776,0.258052945137,0.331465899863,0.0472054550284,181.311847225,0.337991,684.0,1352.0,668.0,1087.06398537,93.7089972298,594624.0,1093.0,-0.0242614746094,4.91528320312,4.93954467773,0.375903532318,0.900830323869,205.619232178,0.0
12188293.0,746.000000003,454.0,4.68901375917,226.0,384.0,158.0,299.616957105,21.8444812539,894057.0,299.0,290.0,600.0,310.0,441.61963807,40.8121279598,1317793.0,442.0,604.0,1197.0,593.0,916.154825737,70.6973036032,2733806.0,917.0,267.0,747.0,480.0,497.995978552,73.1223586901,1486020.0,495.0,0.161609902978,0.490122288466,0.328512385488,0.298512902056,0.0494889347707,890.762499735,0.301753,783.0,1731.0,948.0,1239.23257373,134.072189792,3697870.0,1238.0,-0.0640869140625,3.16146850586,3.22555541992,0.346329625107,0.294093190034,1033.44760132,0.344559
12102627.0,8.5,18.0,1.74163887595,769.0,1364.0,595.0,994.264705882,137.839486536,33805.0,971.0,661.0,1757.0,1096.0,1362.47058824,223.974162808,46324.0,1393.0,934.0,1866.0,932.0,1454.58823529,187.721652148,49456.0,1446.5,802.0,2123.0,1321.0,1452.88235294,253.333396315,49398.0,1423.0,-0.12171253562,0.0918665900826,0.213579125702,0.00399704687366,0.0500277648284,0.135899593704,0.00769849,2317.0,5112.0,2795.0,3809.61764706,519.615695927,129527.0,3798.5,2.83044433594,3.00537109375,0.174926757812,2.92974225213,0.0325890734833,99.6112365723,2.9326
12097410.0,45.0000000007,43.0,1.8082449741,189.0,264.0,75.0,231.85,13.9882788235,41733.0,233.0,245.0,388.0,143.0,325.927777778,25.9433208179,58667.0,328.5,718.0,1269.0,551.0,1062.79444444,111.636000626,191303.0,1061.5,163.0,358.0,195.0,269.283333333,35.6154265889,48471.0,272.0,0.502581775188,0.691143095493,0.188561320305,0.595723199513,0.0346019023225,107.230175912,0.596993,597.0,1006.0,409.0,827.061111111,74.5467909652,148871.0,832.0,-0.0566101074219,0.294006347656,0.350616455078,0.00886484781901,0.0414823809729,1.59567260742,0.0
12081821.0,11.7499999998,15.0,1.23443263212,263.0,285.0,22.0,276.063829787,4.81312149485,12975.0,276.0,363.0,398.0,35.0,381.85106383,7.98929795708,17947.0,381.0,300.0,424.0,124.0,370.723404255,31.1371039031,17424.0,368.0,320.0,373.0,53.0,350.489361702,12.5238025978,16473.0,352.0,-0.104477614164,0.114799447358,0.219277061522,0.0265275475846,0.0537809336737,1.24679473648,0.02526,951.0,1056.0,105.0,1008.40425532,24.4520021148,47395.0,1010.0,-0.065673828125,0.693572998047,0.759246826172,0.037654146235,0.142239675769,1.76974487305,0.0
12078479.0,456.749999988,348.0,4.59340812148,182.0,546.0,364.0,316.489326765,32.7012194684,578226.0,317.0,218.0,862.0,644.0,459.596606459,60.8500525823,839683.0,461.0,334.0,1269.0,935.0,706.431308155,95.8718074527,1290650.0,711.0,190.0,1264.0,1074.0,581.893267652,100.496676217,1063119.0,586.0,-0.016344724223,0.327342748642,0.343687472865,0.0995663112113,0.0555785350545,181.907650583,0.101871,590.0,2672.0,2082.0,1357.97920088,189.202389456,2481028.0,1362.0,-2.27752685547,3.38400268555,5.66152954102,0.651361274406,0.765494955119,1190.03704834,0.513245
12163423.0,4279.00000001,2582.0,11.1347421053,246.0,301.0,55.0,276.691984108,4.89810965189,4735860.0,277.0,354.0,437.0,83.0,406.136013087,9.19333309021,6951424.0,407.0,255.0,481.0,226.0,321.60639168,13.5669022079,5504615.0,321.0,325.0,455.0,130.0,409.420542183,15.2434381221,7007642.0,410.0,-0.221910119057,0.0944254845381,0.316335603595,-0.120135188397,0.0253446639697,-2056.23388461,-0.120666,932.0,1174.0,242.0,1092.24853938,27.6305043704,18694926.0,1093.0,-0.160186767578,1.53720092773,1.69738769531,0.176444076606,0.245672300171,3020.01681519,0.0882568
12015535.0,291.000000004,172.0,2.84431060393,294.0,506.0,212.0,394.363402062,32.0207364209,459039.0,398.5,389.0,870.0,481.0,601.846219931,57.6200634546,700549.0,605.0,456.0,1100.0,644.0,766.569587629,76.0004824738,892287.0,755.5,343.0,1098.0,755.0,716.414948454,76.7369126483,833907.0,714.0,-0.0731707289815,0.160826593637,0.233997322619,0.0342574754047,0.030368833965,39.875701371,0.0298201,1030.0,2389.0,1359.0,1712.62457045,156.322654414,1993495.0,1719.5,-0.0406494140625,8.01113891602,8.05178833008,2.16781015822,1.52472169852,2523.33102417,1.78583
12020804.0,501.750000006,231.0,2.90913152957,215.0,368.0,153.0,269.157448929,14.5912288452,540199.0,269.0,284.0,545.0,261.0,381.073741903,26.3071911088,764815.0,380.0,688.0,1201.0,513.0,913.624813154,51.3760255969,1833645.0,914.0,224.0,601.0,377.0,363.603886398,40.1000373983,729753.0,362.0,0.278944224119,0.591985404491,0.313041180372,0.431553626141,0.0411700467794,866.128127664,0.432473,729.0,1505.0,776.0,1013.83507723,77.8519234082,2034767.0,1011.0,-0.164886474609,3.04046630859,3.2053527832,0.0813107188804,0.245240111305,163.190612793,0.0
12008554.0,20.0000000009,38.0,2.39697589586,337.0,475.0,138.0,379.6375,28.1887582868,30371.0,372.0,392.0,637.0,245.0,455.2375,45.9976205227,36419.0,446.5,186.0,683.0,497.0,313625.0,101.699972345,25090.0,274.0,225.0,667.0,442.0,317.7625,81.1289473231,25421.0,290.5,-0.196998119354,0.146456688643,0.343454807997,-0.0146519981732,0.0746733921863,-1.17215985386,-0.00173073,956.0,1779.0,823.0,1152.6375,149.324080756,92211.0,1117.5,0.448394775391,1.25875854492,0.810363769531,0.689532089233,0.211374398649,55.1625671387,0.626999
12017608.0,2444.0,1620.0,9.243990314,204.0,591.0,387.0,349.105871522,17.698163235,3412859.0,348.0,279.0,894.0,615.0,531.81945581,30.5637168485,5199067.0,532.0,587.0,1075.0,488.0,936.02547054,46.2674621543,9150585.0,940.0,332.0,1085.0,753.0,745.276288871,40.549118978,7285821.0,749.0,-0.0119729312137,0.286788403988,0.298761335202,0.113575076722,0.0147268856088,1110.30995004,0.112287,815.0,2516.0,1701.0,1626.2016162,83.6172498815,15897747.0,1628.0,-0.160186767578,3.84140014648,4.00158691406,0.0909202875365,0.269694588496,888.836730957,0.0
